view_id,parent_cohort,model,branch,l2_variant,metric,view_value,parent_value,delta_from_parent,n_endpoints,n_positive,n_completed_zero_candidates,n_missing_computations,mapping_sha256
pdac_rojas_sethna,pdac_full,full_q_mono_pn,pr,top_frac_mean_frac0p01,average_precision,0.399775929630775,0.1943306955729633,0.2054452340578117,76,23,0,0,6db46a20128d56e1b7f67bc1da11979c1973c393a00a39ecd845635c0e52994a
pdac_rojas_sethna,pdac_full,full_q_mono_pn,pr,top_frac_mean_frac0p02,average_precision,0.399775929630775,0.1737682300428682,0.2260076995879068,76,23,0,0,6db46a20128d56e1b7f67bc1da11979c1973c393a00a39ecd845635c0e52994a
pdac_rojas_sethna,pdac_full,full_q_mono_pn,pr,top_frac_mean_frac0p05,average_precision,0.40480101365347654,0.16601452607620895,0.2387864875772676,76,23,0,0,6db46a20128d56e1b7f67bc1da11979c1973c393a00a39ecd845635c0e52994a
pdac_rojas_sethna,pdac_full,full_q_mono_pn,pr,top_k_logsumexp_k10,average_precision,0.38502671911630554,0.17975899728776973,0.2052677218285358,76,23,0,0,6db46a20128d56e1b7f67bc1da11979c1973c393a00a39ecd845635c0e52994a
pdac_rojas_sethna,pdac_full,full_q_mono_pn,pr,top_k_logsumexp_k2,average_precision,0.4450217019413397,0.18369796293129947,0.26132373901004025,76,23,0,0,6db46a20128d56e1b7f67bc1da11979c1973c393a00a39ecd845635c0e52994a
pdac_rojas_sethna,pdac_full,full_q_mono_pn,pr,top_k_mean_k2,average_precision,0.45374633128858927,0.17344081943337555,0.2803055118552137,76,23,0,0,6db46a20128d56e1b7f67bc1da11979c1973c393a00a39ecd845635c0e52994a
pdac_rojas_sethna,pdac_full,full_q_mono_pn,pr,top_k_mean_k3,average_precision,0.37926961001222825,0.1944036065614845,0.18486600345074375,76,23,0,0,6db46a20128d56e1b7f67bc1da11979c1973c393a00a39ecd845635c0e52994a
pdac_rojas_sethna,pdac_full,full_q_mono_pn,roc,endpoint_local_epitope_second_hla_hybrid_v1,roc_auc,0.616078753076292,0.6886253842775582,-0.07254663120126614,76,23,0,0,6db46a20128d56e1b7f67bc1da11979c1973c393a00a39ecd845635c0e52994a
pdac_rojas_sethna,pdac_full,full_q_mono_pn,roc,logmeanexp,roc_auc,0.5340442986054142,0.6886253842775582,-0.1545810856721439,76,23,0,0,6db46a20128d56e1b7f67bc1da11979c1973c393a00a39ecd845635c0e52994a
pdac_rojas_sethna,pdac_full,full_q_mono_pn,roc,logsumexp,roc_auc,0.5963904840032814,0.6927975406236275,-0.0964070566203461,76,23,0,0,6db46a20128d56e1b7f67bc1da11979c1973c393a00a39ecd845635c0e52994a
pdac_rojas_sethna,pdac_full,full_q_mono_pn,roc,max,roc_auc,0.6103363412633306,0.6870882740447958,-0.07675193278146519,76,23,0,0,6db46a20128d56e1b7f67bc1da11979c1973c393a00a39ecd845635c0e52994a
pdac_rojas_sethna,pdac_full,full_q_mono_pn,roc,mean,roc_auc,0.5291222313371616,0.6802810715854194,-0.15115884024825776,76,23,0,0,6db46a20128d56e1b7f67bc1da11979c1973c393a00a39ecd845635c0e52994a
pdac_rojas_sethna,pdac_full,full_q_mono_pn,roc,median,roc_auc,0.5258408531583265,0.6912604303908652,-0.16541957723253864,76,23,0,0,6db46a20128d56e1b7f67bc1da11979c1973c393a00a39ecd845635c0e52994a
pdac_rojas_sethna,pdac_full,full_q_mono_pn,roc,top_frac_mean_frac0p01,roc_auc,0.6103363412633306,0.6673254281949934,-0.056989086931662825,76,23,0,0,6db46a20128d56e1b7f67bc1da11979c1973c393a00a39ecd845635c0e52994a
pdac_rojas_sethna,pdac_full,full_q_mono_pn,roc,top_frac_mean_frac0p02,roc_auc,0.6103363412633306,0.6627140974967062,-0.052377756233375594,76,23,0,0,6db46a20128d56e1b7f67bc1da11979c1973c393a00a39ecd845635c0e52994a
pdac_rojas_sethna,pdac_full,full_q_mono_pn,roc,top_frac_mean_frac0p05,roc_auc,0.6070549630844955,0.6693017127799736,-0.062246749695478165,76,23,0,0,6db46a20128d56e1b7f67bc1da11979c1973c393a00a39ecd845635c0e52994a
pdac_rojas_sethna,pdac_full,full_q_mono_pn,roc,top_k_logsumexp_k10,roc_auc,0.5972108285479901,0.6855511638120334,-0.08834033526404328,76,23,0,0,6db46a20128d56e1b7f67bc1da11979c1973c393a00a39ecd845635c0e52994a
pdac_rojas_sethna,pdac_full,full_q_mono_pn,roc,top_k_logsumexp_k2,roc_auc,0.6406890894175554,0.6884057971014492,-0.0477167076838938,76,23,0,0,6db46a20128d56e1b7f67bc1da11979c1973c393a00a39ecd845635c0e52994a
pdac_rojas_sethna,pdac_full,full_q_mono_pn,roc,top_k_mean_k2,roc_auc,0.6357670221493027,0.6714975845410628,-0.03573056239176009,76,23,0,0,6db46a20128d56e1b7f67bc1da11979c1973c393a00a39ecd845635c0e52994a
pdac_rojas_sethna,pdac_full,full_q_mono_pn,roc,top_k_mean_k3,roc_auc,0.6037735849056604,0.6732542819499341,-0.06948069704427373,76,23,0,0,6db46a20128d56e1b7f67bc1da11979c1973c393a00a39ecd845635c0e52994a
