endpoint_id,score_focal_hla__logmeanexp,score_focal_hla__logsumexp,score_focal_hla__max,score_focal_hla__mean,score_focal_hla__median,score_focal_hla__top_frac_mean_frac0p01,score_focal_hla__top_frac_mean_frac0p02,score_focal_hla__top_frac_mean_frac0p05,score_focal_hla__top_k_logsumexp_k10,score_focal_hla__top_k_logsumexp_k2,score_focal_hla__top_k_mean_k2,score_focal_hla__top_k_mean_k3,score_full_hla__logmeanexp,score_full_hla__logsumexp,score_full_hla__max,score_full_hla__mean,score_full_hla__median,score_full_hla__top_frac_mean_frac0p01,score_full_hla__top_frac_mean_frac0p02,score_full_hla__top_frac_mean_frac0p05,score_full_hla__top_k_logsumexp_k10,score_full_hla__top_k_logsumexp_k2,score_full_hla__top_k_mean_k2,score_full_hla__top_k_mean_k3,score_full_q_mono_pn__logmeanexp,score_full_q_mono_pn__logsumexp,score_full_q_mono_pn__max,score_full_q_mono_pn__mean,score_full_q_mono_pn__median,score_full_q_mono_pn__top_frac_mean_frac0p01,score_full_q_mono_pn__top_frac_mean_frac0p02,score_full_q_mono_pn__top_frac_mean_frac0p05,score_full_q_mono_pn__top_k_logsumexp_k10,score_full_q_mono_pn__top_k_logsumexp_k2,score_full_q_mono_pn__top_k_mean_k2,score_full_q_mono_pn__top_k_mean_k3,score_mono_q_full_pn__logmeanexp,score_mono_q_full_pn__logsumexp,score_mono_q_full_pn__max,score_mono_q_full_pn__mean,score_mono_q_full_pn__median,score_mono_q_full_pn__top_frac_mean_frac0p01,score_mono_q_full_pn__top_frac_mean_frac0p02,score_mono_q_full_pn__top_frac_mean_frac0p05,score_mono_q_full_pn__top_k_logsumexp_k10,score_mono_q_full_pn__top_k_logsumexp_k2,score_mono_q_full_pn__top_k_mean_k2,score_mono_q_full_pn__top_k_mean_k3,score_old_monoallelic__logmeanexp,score_old_monoallelic__logsumexp,score_old_monoallelic__max,score_old_monoallelic__mean,score_old_monoallelic__median,score_old_monoallelic__top_frac_mean_frac0p01,score_old_monoallelic__top_frac_mean_frac0p02,score_old_monoallelic__top_frac_mean_frac0p05,score_old_monoallelic__top_k_logsumexp_k10,score_old_monoallelic__top_k_logsumexp_k2,score_old_monoallelic__top_k_mean_k2,score_old_monoallelic__top_k_mean_k3,score_full_hla__self_gated_hillq_pdac_selected,score_focal_hla__self_gated_hillq_pdac_selected,score_old_monoallelic__self_gated_hillq_pdac_selected,score_mono_q_full_pn__self_gated_hillq_pdac_selected,score_full_q_mono_pn__self_gated_hillq_pdac_selected,score_full_hla__self_gated_hillq_all_contexts_selected,score_focal_hla__self_gated_hillq_all_contexts_selected,score_old_monoallelic__self_gated_hillq_all_contexts_selected,score_mono_q_full_pn__self_gated_hillq_all_contexts_selected,score_full_q_mono_pn__self_gated_hillq_all_contexts_selected
covid_spike.b9b172bb8b93ba9dec0dc15c9a7445b85018d8f8540a4c8974f64eff84d64f37,-7.207041,-2.3707592,-2.809242,-26.747746,-27.631021,-3.3760395,-3.724382,-11.732047,-2.3707592,-2.5301917,-3.3760395,-3.724382,-6.603271,-1.7669894,-2.357611,-26.711369,-27.631021,-2.6865578,-3.0298488,-11.077261,-1.7669894,-1.940256,-2.6865578,-3.0298488,-6.576264,-1.7399822,-2.3544087,-26.712597,-27.631021,-2.6524408,-2.9897957,-11.099379,-1.7399822,-1.9155244,-2.6524408,-2.9897957,-4.87534,-0.039058,-0.55327666,-26.635698,-27.631021,-0.9995521,-1.36064,-9.715188,-0.039058004,-0.20996389,-0.9995521,-1.36064,-4.901977,-0.06569516,-0.54551005,-26.641943,-27.631021,-0.9994446,-1.4233335,-9.827623,-0.06569516,-0.20662439,-0.9994446,-1.4233335,-2.0089330263882834,-2.5624448583221042,-0.3683135346697658,-0.40383862299595924,-1.9744471020594134,-1.771676813674506,-2.3742393181783057,-0.20998636557549383,-0.2519505463732733,-1.7448586545905131
covid_spike.b9deb981bba3afe2f5ab65e17b9e682f312cf8d65c63e47ad8ca68a260f082d0,-27.631021,-23.153685,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.153685,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.153685,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.153685,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.153685,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-23.2045631289198,-23.2045631289198,-23.2045631289198,-23.2045631289198,-23.2045631289198,-23.2045631289198,-23.2045631289198,-23.2045631289198,-23.2045631289198,-23.2045631289198
covid_spike.ba0206965233837d3553a632b9e22684bd662270709cc69a348cc3696510ad11,-5.3565187,-1.0257853,-1.101166,-26.39213,-27.631021,-1.101166,-2.7249246,-4.0920796,-1.0257853,-1.0630318,-2.7249246,-3.304009,-5.2428412,-0.9121078,-1.0461519,-26.361721,-27.631021,-1.0461519,-2.2349288,-3.5143251,-0.9121078,-0.95742947,-2.2349288,-2.959917,-5.245593,-0.91485983,-1.0453105,-26.365591,-27.631021,-1.0453105,-2.2338371,-3.5878518,-0.91485983,-0.9565456,-2.2338371,-2.959049,-4.129731,0.20100188,-0.34522736,-26.275724,-27.631021,-0.34522736,-0.59497243,-1.8803796,0.20100188,0.12904215,-0.59497243,-1.4146671,-4.1544456,0.17628752,-0.3437355,-26.286043,-27.631021,-0.3437355,-0.60701567,-2.0764346,0.17628752,0.120396614,-0.60701567,-1.422349,-1.046151899971604,-1.1011659999748427,-0.3339333334214405,-0.3452270965724942,-1.0453104999666776,-0.9138715783667071,-1.0267771242902124,-0.10092054379092949,-0.24231974850025098,-1.045310499970027
covid_spike.ba0a77610b58891b4ffd7b8596b9bdbb4c71458b6d651bed9d7b71461499b3a4,-6.136161,-1.2998792,-1.2998792,-27.422045,-27.631021,-14.46545,-18.853973,-23.86943,-1.2998792,-1.2998792,-14.46545,-18.853973,-6.1407003,-1.3044183,-1.3044183,-27.422081,-27.631021,-14.46772,-18.855488,-23.870079,-1.3044183,-1.3044183,-14.46772,-18.855488,-6.7743125,-1.9380306,-1.9380306,-27.427109,-27.631021,-14.784526,-19.06669,-23.960594,-1.9380306,-1.9380306,-14.784526,-19.06669,-5.2218223,-0.3855407,-0.3855407,-27.414787,-27.631021,-14.008281,-18.549194,-23.73881,-0.3855407,-0.3855407,-14.008281,-18.549194,-5.4637427,-0.62746096,-0.62746096,-27.416708,-27.631021,-14.129241,-18.629835,-23.77337,-0.62746096,-0.62746096,-14.129241,-18.629835,-1.3044183,-1.2998792,-0.62746096,-0.3855407,-1.9380306,-1.304418299571528,-1.2998791995734682,-0.6274609599999599,-0.38554069986324313,-1.9380305991656714
covid_spike.ba1d5c0b4445b6cedcba4973fe357c20804fc1c95bc0e35f46f32728bc3e0db2,-6.234028,-1.3512259,-1.7035546,-26.037088,-27.631021,-2.512857,-2.9763663,-4.440197,-1.3512259,-1.522755,-2.512857,-2.9763663,-6.0476465,-1.1648446,-1.6389433,-25.927658,-27.631021,-2.185798,-2.736112,-4.1326084,-1.1648446,-1.3500332,-2.185798,-2.736112,-5.98783,-1.1050283,-1.6008065,-25.958399,-27.631021,-2.1464438,-2.6963456,-3.9122481,-1.1050283,-1.3112849,-2.1464438,-2.6963456,-4.734865,0.147937,-0.56079406,-25.790577,-27.631021,-0.90074825,-1.3071399,-2.5317597,0.147937,-0.15089649,-0.90074825,-1.3071399,-4.7136335,0.1691685,-0.5225971,-25.845865,-27.631021,-0.88443613,-1.2827146,-2.4235547,0.1691685,-0.12720573,-0.88443613,-1.2827146,-1.3729150449109429,-1.512200868865201,-0.34999389694710703,-0.39918218006191963,-1.2873698566206118,-1.1684362814207163,-1.353894974802638,-0.10103129393359761,-0.24879469812158875,-1.2518412262774987
covid_spike.bb2155d2e95f0b0638f5330677b59af49d39659ea43c9ed80dd22178452e4147,-6.306147,-1.4233451,-2.10753,-26.887644,-27.631021,-2.482086,-2.652503,-13.613038,-1.4233451,-1.720374,-2.482086,-2.652503,-6.181465,-1.298663,-2.0570257,-26.878483,-27.631021,-2.4599428,-2.6364963,-13.440282,-1.298663,-1.6877302,-2.4599428,-2.6364963,-6.264982,-1.3821801,-2.2207682,-26.88008,-27.631021,-2.5620358,-2.7056656,-13.47041,-1.3821801,-1.8117533,-2.5620358,-2.7056656,-4.387269,0.495533,-0.35934067,-26.82347,-27.631021,-0.6243309,-0.8036785,-12.402891,0.495533,0.10352286,-0.6243309,-0.8036785,-4.43493,0.4478721,-0.4464529,-26.824484,-27.631021,-0.6867702,-0.84876573,-12.422013,0.4478721,0.034979437,-0.6867702,-0.84876573,-1.5384839548466696,-1.6539392747897441,-0.34251393583752165,-0.35932165017583595,-1.6207935083848688,-1.3044081547822115,-1.428528210180581,-0.1000900357431117,-0.24035659549411564,-1.3885330686235533
covid_spike.bb3296ea083f072924d47b6c0602fa170c1e0c405252c74fcb2b2957c1401386,-5.3618646,-0.70790416,-1.3296593,-26.017519,-27.631021,-1.6703749,-2.1939354,-3.1980858,-0.70790416,-0.9202736,-1.6703749,-2.1939354,-5.3427267,-0.68876654,-1.3307239,-26.012796,-27.631021,-1.6711175,-2.1946006,-3.1151829,-0.68876654,-0.9211218,-1.6711175,-2.1946006,-5.3489237,-0.69496346,-1.3401848,-26.013111,-27.631021,-1.6770263,-2.1999958,-3.1191983,-0.69496346,-0.9281894,-1.6770263,-2.1999958,-4.0894623,0.5644978,-0.38347477,-25.91154,-27.631021,-0.5471463,-0.81706446,-1.6282871,0.5644978,0.1593357,-0.5471463,-0.81706446,-4.087618,0.5663425,-0.38278234,-25.911404,-27.631021,-0.54650986,-0.81384957,-1.6260979,0.5663425,0.1599812,-0.54650986,-0.81384957,-1.199582850811681,-1.2454690559402128,-0.3369255582023917,-0.37977822079078194,-1.100103052026531,-0.6950144703082347,-0.7138255910130169,-0.0994544787515726,-0.24085352840257157,-1.2463661986342047
covid_spike.bb386ef99bf65f1caed149551cae7ae7fd02198d9445225f6a5c3ae7e592215a,-6.127891,-1.2916094,-1.3176754,-27.242191,-27.631021,-3.1347084,-11.300146,-20.632074,-1.2916094,-1.2916094,-3.1347084,-11.300146,-6.1242747,-1.2879931,-1.3179097,-27.241085,-27.631021,-3.0650818,-11.253729,-20.61218,-1.2879931,-1.2879931,-3.0650818,-11.253729,-6.722199,-1.8859171,-1.9558268,-27.244316,-27.631021,-3.2685235,-11.389357,-20.670307,-1.8859171,-1.8859171,-3.2685235,-11.389357,-5.1719646,-0.33568296,-0.38123596,-27.222818,-27.631021,-1.9142442,-10.486504,-20.283371,-0.33568296,-0.33568296,-1.9142442,-10.486504,-5.3937635,-0.557482,-0.62746096,-27.223223,-27.631021,-1.9396447,-10.503437,-20.290628,-0.557482,-0.557482,-1.9396447,-10.503437,-1.3161981747286102,-1.3159221084278814,-0.6227313253773088,-0.38121750952197947,-1.9448306783961078,-1.2882304780267728,-1.2918163776213865,-0.6040578957809128,-0.3360445181010401,-1.8864719925205966
covid_spike.bb5bf9a9471e193a0fbdc2a9024eb6c0e9df0847cc7688cfb0418c91df4bb5ef,-8.8124485,-4.0762506,-4.7685366,-27.22994,-27.631021,-4.769398,-12.389939,-20.01048,-4.0762506,-4.0762506,-4.769398,-12.389939,-8.811684,-4.075485,-4.7680755,-27.229927,-27.631021,-4.7686324,-12.389429,-20.010225,-4.075485,-4.075485,-4.7686324,-12.389429,-8.812044,-4.0758457,-4.767276,-27.229933,-27.631021,-4.7689943,-12.38967,-20.010345,-4.0758457,-4.0758457,-4.7689943,-12.38967,-7.094878,-2.35868,-3.0513008,-27.199808,-27.631021,-3.0518274,-11.244892,-19.437956,-2.35868,-2.35868,-3.0518274,-11.244892,-7.095374,-2.3591757,-3.0504105,-27.199816,-27.631021,-3.0523248,-11.245224,-19.438122,-2.3591757,-2.3591757,-3.0523248,-11.245224,-4.421780406765967,-4.422393856741069,-2.7054547149347705,-2.7051727641602925,-4.421561677044169,-4.081560462106912,-4.0823234245857165,-2.7046154228543084,-2.3647556504606873,-4.081911013137958
covid_spike.bb804c0f6a8d1f2eefde982cbef528fa651dab87eeb7e8b2112d778ef1c20ced,-4.4770846,0.25911364,-0.4978727,-26.312069,-27.631021,-0.8144258,-0.94408274,-2.5709338,0.25911364,-0.07199077,-0.8144258,-0.94408274,-4.481806,0.2543928,-0.5056204,-26.312332,-27.631021,-0.81515515,-0.947447,-2.5759118,0.2543928,-0.07484807,-0.81515515,-0.947447,-4.68319,0.053008642,-0.793196,-26.31962,-27.631021,-0.9752555,-1.1498146,-2.7143795,0.053008642,-0.26562622,-0.9752555,-1.1498146,-3.7916217,0.94457674,-0.16675077,-26.255545,-27.631021,-0.2397216,-0.31059805,-1.4969549,0.94457674,0.4560856,-0.2397216,-0.31059805,-3.8256881,0.91051036,-0.23156473,-26.256702,-27.631021,-0.27298766,-0.3541034,-1.5189726,0.91051036,0.4210172,-0.27298766,-0.3541034,-0.5056203999706572,-0.49787269997000994,-0.23156472986421756,-0.16675076995660237,-0.7931959999657672,-0.5056203999561495,-0.4978726999563241,-0.09830378023127495,-0.16675059466293618,-0.7931959999511765
covid_spike.bb8bc1d58a37193c5d6120e832d699da3c4f8e1518db8dd52f38cf9d29d08505,-27.631021,-25.146114,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-25.146114,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-25.146114,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-25.146114,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-25.146114,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-25.353190020322693,-25.353190020322693,-25.353190020322693,-25.353190020322693,-25.353190020322693,-25.353190020322693,-25.353190020322693,-25.353190020322693,-25.353190020322693,-25.353190020322693
covid_spike.bbaaf4b6561cc3afbc029aae2a3aba7a430c8a0feea1e33b4b21602ffde3118b,-8.33284,-3.7684913,-3.7684913,-27.382454,-27.631021,-3.7684913,-15.699757,-22.858515,-3.7684913,-3.7684913,-15.699757,-19.676846,-8.366444,-3.802096,-3.802096,-27.382803,-27.631021,-3.802096,-15.716558,-22.865236,-3.802096,-3.802096,-15.716558,-19.688046,-8.3328495,-3.7685013,-3.7685013,-27.382454,-27.631021,-3.7685013,-15.699761,-22.858517,-3.7685013,-3.7685013,-15.699761,-19.676847,-6.763376,-2.1990278,-2.1990278,-27.366104,-27.631021,-2.1990278,-14.915025,-22.544622,-2.1990278,-2.1990278,-14.915025,-19.15369,-6.7294607,-2.1651123,-2.1651123,-27.365751,-27.631021,-2.1651123,-14.8980665,-22.53784,-2.1651123,-2.1651123,-14.8980665,-19.142385,-3.802096,-3.7684913,-2.1651123,-2.1990278,-3.7685013,-3.8020959958217055,-3.768491295959783,-2.165112299999768,-2.1990277991788676,-3.7685012959597426
covid_spike.bbb9004efc1bbc5a2e5ce333720e2b8da7c64a901b4c91e0e5c2b846952625c0,-27.631021,-23.066673,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.066673,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.066673,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.066673,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.066673,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-23.114218218154697,-23.114218218154697,-23.114218218154697,-23.114218218154697,-23.114218218154697,-23.114218218154697,-23.114218218154697,-23.114218218154697,-23.114218218154697,-23.114218218154697
covid_spike.bbe4aad9d654dbd8300ce8eeef3d1c836f2bc29c55a45ca13ae57794fe9bb92e,-7.0125723,-2.276374,-2.4930108,-27.010584,-27.631021,-3.312068,-4.0543976,-15.84271,-2.276374,-2.3154118,-3.312068,-4.0543976,-7.021617,-2.2854185,-2.5023866,-27.01081,-27.631021,-3.3203952,-4.0630474,-15.847034,-2.2854185,-2.3244462,-3.3203952,-4.0630474,-7.037058,-2.3008597,-2.5217466,-27.011106,-27.631021,-3.32733,-4.074281,-15.852652,-2.3008597,-2.339713,-3.32733,-4.074281,-5.5043354,-0.7681368,-1.0578076,-26.96733,-27.631021,-1.7075927,-2.4107506,-15.020886,-0.7681368,-0.8167071,-1.7075927,-2.4107506,-5.49292,-0.75672144,-1.047845,-26.967007,-27.631021,-1.6940613,-2.3984656,-15.014744,-0.75672144,-0.805211,-1.6940613,-2.3984656,-2.4316538950200686,-2.4122481055993292,-0.9743139708279149,-0.9849582721689638,-2.4385260150369326,-2.2873217033174598,-2.2782745539103226,-0.8802285526674585,-0.7706777720109856,-2.3027972319906516
covid_spike.bbea0a90e41be1864edc68fb11261df7f185ec20c0ce616824a3d2905f35afc2,-27.631021,-23.536676,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.536676,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.536676,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.536676,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.536676,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-23.604915629772776,-23.604915629772776,-23.604915629772776,-23.604915629772776,-23.604915629772776,-23.604915629772776,-23.604915629772776,-23.604915629772776,-23.604915629772776,-23.604915629772776
covid_spike.bc6d04bb1d5e17f89065b2dd014f66352399456264014488eee33567ac1ea24a,-27.631023,-24.63529,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.63529,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.63529,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.63529,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.63529,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-24.78507545609367,-24.78507545609367,-24.78507545609367,-24.78507545609367,-24.78507545609367,-24.78507545609367,-24.78507545609367,-24.78507545609367,-24.78507545609367,-24.78507545609367
covid_spike.bca8c866bb910219c52a031f5fc00dd4d51bb910889da984e370e279ce6c55b9,-12.238678,-7.355876,-7.355876,-27.477423,-27.631021,-17.493448,-20.872639,-24.734571,-7.355876,-7.355876,-17.493448,-20.872639,-11.33453,-6.4517283,-6.4517283,-27.470572,-27.631021,-17.041374,-20.571257,-24.605408,-6.4517283,-6.4517283,-17.041374,-20.571257,-11.421366,-6.5385633,-6.5385633,-27.47123,-27.631021,-17.084793,-20.600203,-24.617813,-6.5385633,-6.5385633,-17.084793,-20.600203,-9.946421,-5.063618,-5.063618,-27.460056,-27.631021,-16.34732,-20.108553,-24.407106,-5.063618,-5.063618,-16.34732,-20.108553,-10.462061,-5.579259,-5.579259,-27.463963,-27.631021,-16.60514,-20.280434,-24.48077,-5.579259,-5.579259,-16.60514,-20.280434,-6.451728299999993,-7.355875999999937,-5.579259,-5.063618,-6.538563299999987,-6.45172821764186,-7.355875796540053,-5.579258999889388,-5.06361797947794,-6.538563210170601
covid_spike.bcc3636318727a552fc436a75883a4f7a8bd21d6beb3f996ddf9cb892962245b,-11.760021,-7.023823,-7.1705036,-26.892847,-27.631021,-8.428852,-8.876142,-13.605695,-7.023823,-7.0928707,-8.428852,-8.876142,-10.803842,-6.067643,-6.258458,-26.800768,-27.631021,-7.4633355,-8.04122,-11.856199,-6.067643,-6.1724296,-7.4633355,-8.04122,-10.54669,-5.8104916,-6.018068,-26.811506,-27.631021,-7.0532713,-7.5032105,-12.060243,-5.8104916,-5.8992767,-7.0532713,-7.5032105,-9.286068,-4.549869,-4.8814616,-26.715862,-27.631021,-5.8438015,-6.324979,-10.243003,-4.549869,-4.7452517,-5.8438015,-6.324979,-9.798803,-5.062605,-5.310915,-26.760319,-27.631021,-6.239518,-6.734228,-11.087661,-5.062605,-5.1658554,-6.239518,-6.734228,-6.199659028337534,-7.12664204203155,-5.256316136163733,-4.7878795121198365,-5.938880177606728,-6.069316665094076,-7.025109460976028,-5.145172725918156,-4.552777858575723,-5.812312546496056
covid_spike.bccc7ca3ab7a355ff17130e15da7d91351aae61e565c4f1b712aae3688b62b01,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753
covid_spike.bcd01458409c264e813decd70b5d52bec6b47304e4c3d4fec135bcf674b51ad2,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753
covid_spike.bd2946afa9a64d118a30216c020acf0bd562cec439ca0b00455facd53b194213,-5.840317,-1.0040349,-1.5390757,-26.57361,-27.631021,-1.7914174,-2.6695173,-8.5976095,-1.0040349,-1.0667644,-1.7914174,-2.6695173,-5.828896,-0.9926144,-1.5409154,-26.517218,-27.631021,-1.7930958,-2.6691623,-7.582554,-0.9926144,-1.0684825,-1.7930958,-2.6691623,-5.8492928,-1.0130111,-1.566429,-26.54447,-27.631021,-1.8186796,-2.686017,-8.073079,-1.0130111,-1.094049,-1.8186796,-2.686017,-4.6143637,0.2219181,-0.49347726,-26.435543,-27.631021,-0.6264782,-1.2511518,-6.112408,0.2219181,0.07548764,-0.6264782,-1.2511518,-4.616892,0.21939015,-0.4916218,-26.470522,-27.631021,-0.6247139,-1.2487557,-6.742045,0.21939015,0.07726404,-0.6247139,-1.2487557,-1.2435820423716524,-1.2593682521603424,-0.3477891941059148,-0.39595174754882667,-1.2494221061500614,-0.9969660077276268,-1.0082811975926829,-0.10106053246419566,-0.24665566077875167,-1.2506258882262982
covid_spike.bd515e5a5da4196e7eae709c8967d57358e8d2c17305bf9c6a0c2f8c2dede62b,-27.631021,-23.75982,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.75982,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.75982,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.75982,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.75982,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816
covid_spike.bd5fbd9dbbef188e3b1065cca8d298545d7355ab21f240e0ddebfe421414035b,-12.400734,-9.22268,-9.462951,-25.528297,-27.631021,-9.462951,-9.462951,-10.365441,-9.22268,-9.3106785,-10.365441,-10.809228,-8.604086,-5.426032,-5.649281,-25.05659,-27.631021,-5.649281,-5.649281,-6.6732287,-5.426032,-5.527943,-6.6732287,-7.035555,-10.481514,-7.3034606,-7.764255,-25.251675,-27.631021,-7.764255,-7.764255,-8.289763,-7.3034606,-7.4644604,-8.289763,-8.596254,-6.632348,-3.454294,-3.919782,-24.768496,-27.631021,-3.919782,-3.919782,-4.512402,-3.454294,-3.6530635,-4.512402,-4.730816,-9.025438,-5.847384,-6.8299823,-25.046583,-27.631021,-6.8299823,-6.8299823,-6.857645,-5.847384,-6.1641154,-6.857645,-6.9555216,-5.573354428524887,-9.364531382127499,-6.215206970266042,-3.746540779699859,-7.5053231986177,-5.435334067104837,-9.232691833635176,-6.17630520073949,-3.47368944443578,-7.3226603600595155
covid_spike.bd6cd066f035cb3310e2d7eb64842107e140da2340e84a1eeb13e5cbdb5c3d11,-5.239422,-0.80860513,-1.2258426,-26.438692,-27.631021,-1.2258426,-1.9324746,-7.5998797,-0.80860513,-1.0080351,-1.9324746,-2.2777793,-5.1592493,-0.7284326,-1.1904255,-26.430628,-27.631021,-1.1904255,-1.9039683,-7.464405,-0.7284326,-0.97530824,-1.9039683,-2.243446,-5.151506,-0.72068936,-1.1693887,-26.430944,-27.631021,-1.1693887,-1.8989959,-7.4697366,-0.72068936,-0.9604099,-1.8989959,-2.2451506,-4.025383,0.4054339,-0.32256284,-26.367628,-27.631021,-0.32256284,-0.77202195,-6.4060063,0.4054339,0.018903825,-0.77202195,-0.96850914,-4.054971,0.3758454,-0.29997227,-26.370462,-27.631021,-0.29997227,-0.7681444,-6.4536386,0.3758454,0.030811306,-0.7681444,-1.0108576,-1.1904254931488716,-1.225687550431818,-0.2999451305441716,-0.32256283846607947,-1.0994323106712742,-0.7339325641035757,-0.8135722308258483,-0.09963231675693472,-0.23919395429994528,-1.1693886999741934
