endpoint_id,score_focal_hla__logmeanexp,score_focal_hla__logsumexp,score_focal_hla__max,score_focal_hla__mean,score_focal_hla__median,score_focal_hla__top_frac_mean_frac0p01,score_focal_hla__top_frac_mean_frac0p02,score_focal_hla__top_frac_mean_frac0p05,score_focal_hla__top_k_logsumexp_k10,score_focal_hla__top_k_logsumexp_k2,score_focal_hla__top_k_mean_k2,score_focal_hla__top_k_mean_k3,score_full_hla__logmeanexp,score_full_hla__logsumexp,score_full_hla__max,score_full_hla__mean,score_full_hla__median,score_full_hla__top_frac_mean_frac0p01,score_full_hla__top_frac_mean_frac0p02,score_full_hla__top_frac_mean_frac0p05,score_full_hla__top_k_logsumexp_k10,score_full_hla__top_k_logsumexp_k2,score_full_hla__top_k_mean_k2,score_full_hla__top_k_mean_k3,score_full_q_mono_pn__logmeanexp,score_full_q_mono_pn__logsumexp,score_full_q_mono_pn__max,score_full_q_mono_pn__mean,score_full_q_mono_pn__median,score_full_q_mono_pn__top_frac_mean_frac0p01,score_full_q_mono_pn__top_frac_mean_frac0p02,score_full_q_mono_pn__top_frac_mean_frac0p05,score_full_q_mono_pn__top_k_logsumexp_k10,score_full_q_mono_pn__top_k_logsumexp_k2,score_full_q_mono_pn__top_k_mean_k2,score_full_q_mono_pn__top_k_mean_k3,score_mono_q_full_pn__logmeanexp,score_mono_q_full_pn__logsumexp,score_mono_q_full_pn__max,score_mono_q_full_pn__mean,score_mono_q_full_pn__median,score_mono_q_full_pn__top_frac_mean_frac0p01,score_mono_q_full_pn__top_frac_mean_frac0p02,score_mono_q_full_pn__top_frac_mean_frac0p05,score_mono_q_full_pn__top_k_logsumexp_k10,score_mono_q_full_pn__top_k_logsumexp_k2,score_mono_q_full_pn__top_k_mean_k2,score_mono_q_full_pn__top_k_mean_k3,score_old_monoallelic__logmeanexp,score_old_monoallelic__logsumexp,score_old_monoallelic__max,score_old_monoallelic__mean,score_old_monoallelic__median,score_old_monoallelic__top_frac_mean_frac0p01,score_old_monoallelic__top_frac_mean_frac0p02,score_old_monoallelic__top_frac_mean_frac0p05,score_old_monoallelic__top_k_logsumexp_k10,score_old_monoallelic__top_k_logsumexp_k2,score_old_monoallelic__top_k_mean_k2,score_old_monoallelic__top_k_mean_k3,score_full_hla__self_gated_hillq_pdac_selected,score_focal_hla__self_gated_hillq_pdac_selected,score_old_monoallelic__self_gated_hillq_pdac_selected,score_mono_q_full_pn__self_gated_hillq_pdac_selected,score_full_q_mono_pn__self_gated_hillq_pdac_selected,score_full_hla__self_gated_hillq_all_contexts_selected,score_focal_hla__self_gated_hillq_all_contexts_selected,score_old_monoallelic__self_gated_hillq_all_contexts_selected,score_mono_q_full_pn__self_gated_hillq_all_contexts_selected,score_full_q_mono_pn__self_gated_hillq_all_contexts_selected
pdac.c3e2c24d1a42abf24343c0fb786088f8514a0b6bbc90b5c9c191d488955e2ff9,-4.9751773,-0.98619306,-1.891801,-22.538668,-27.631021,-1.891801,-2.003933,-2.5319757,-0.9913273,-1.304512,-2.003933,-2.5319757,-4.858849,-0.8698648,-1.8917712,-22.433378,-27.631021,-1.8917712,-2.0039897,-2.4013216,-0.88280386,-1.3045592,-2.0039897,-2.4013216,-4.920892,-0.9319078,-1.9318335,-22.437841,-27.631021,-1.9318335,-2.1862557,-2.4207866,-0.9455634,-1.4610864,-2.1862557,-2.4207866,-3.5140266,0.47495738,-0.8735246,-22.069145,-27.631021,-0.8735246,-0.9573753,-1.0059371,0.44884697,-0.26071677,-0.9573753,-1.0059371,-3.4343088,0.5546754,-0.79679406,-22.064352,-27.631021,-0.79679406,-0.83361197,-0.8952031,0.5304033,-0.13978718,-0.83361197,-0.8952031,-1.2011105154792823,-1.2566609567099305,-0.2999774219884995,-0.3995945018664219,-1.1261094612915596,-0.8887889863965117,-1.0029635732020221,-0.149989444936162,-0.15031828141907774,-0.9582440371721452
pdac.c447d0704d341a7bb73e37da84c3da7a211065d2ab984a1e82006a4f1ecea07b,-6.2740636,-1.9973975,-2.9851372,-21.979008,-27.631021,-2.9851372,-3.4508476,-4.007441,-2.044466,-2.6529646,-3.4508476,-3.8115733,-4.7418795,-0.46521345,-1.1775235,-21.604542,-27.631021,-1.1775235,-1.6441288,-2.291333,-0.5115695,-0.8458563,-1.6441288,-1.9930599,-5.1820893,-0.9054231,-1.8236778,-21.639038,-27.631021,-1.8236778,-2.2949002,-2.8181086,-0.9680557,-1.4946086,-2.2949002,-2.6227708,-3.444501,0.83216524,-0.42900935,-21.11267,-27.631021,-0.42900935,-0.5929752,-0.92668325,0.74066734,0.11355459,-0.5929752,-0.73733896,-3.7609582,0.5157081,-0.8493004,-21.147165,-27.631021,-0.8493004,-0.96223193,-1.4534588,0.39673772,-0.2627215,-0.96223193,-1.201973,-1.1775234999708015,-2.1166840443096695,-0.30022792715158886,-0.38782016405442,-1.1016367961958395,-0.6501464895191494,-2.011116107010123,-0.15001664224520206,-0.14789674767913963,-0.955382856928753
pdac.c54e781f8f4f0a183c65a6ac8acda3a9db8aab4e996e337d681b0eaadf4e17f8,-7.006194,-4.5212874,-5.089365,-23.896416,-27.631021,-5.089365,-5.089365,-5.089365,-4.5212874,-4.5212874,-5.223389,-12.6926,-6.9187474,-4.4338408,-4.942461,-23.883844,-27.631021,-4.942461,-4.942461,-4.942461,-4.4338408,-4.4338408,-5.147955,-12.64231,-6.784032,-4.299125,-4.941006,-23.858128,-27.631021,-4.941006,-4.941006,-4.941006,-4.299125,-4.299125,-4.9936576,-12.539446,-5.20283,-2.7179232,-3.2275293,-23.597816,-27.631021,-3.2275293,-3.2275293,-3.2275293,-2.7179232,-2.7179232,-3.4317877,-11.498199,-5.0584908,-2.5735838,-3.2181761,-23.570513,-27.631021,-3.2181761,-3.2181761,-3.2181761,-2.5735838,-2.5735838,-3.2679703,-11.388988,-4.698594499271806,-4.807865814939728,-2.9119152257809864,-3.024060026787957,-4.620731942093728,-4.47622566454053,-4.568627283971064,-2.6272999167970874,-2.760390444194245,-4.352614962752509
pdac.c6ad4a9e7b3ecb72197aaaa950d604a1dba0f8f3058dc31ba62c16242efaed2a,-5.972836,-3.4879293,-3.5310557,-22.299536,-27.631021,-3.5310557,-3.5310557,-3.5310557,-3.4879293,-3.49414,-5.1713576,-6.305078,-4.8042507,-2.3193443,-2.416359,-21.92214,-27.631021,-2.416359,-2.416359,-2.416359,-2.3193443,-2.3271,-3.601986,-4.7954984,-4.559613,-2.0747063,-2.1503754,-21.902672,-27.631021,-2.1503754,-2.1503754,-2.1503754,-2.0747063,-2.0805154,-3.4634392,-4.717619,-2.9972184,-0.5123117,-0.72154707,-21.44505,-27.631021,-0.72154707,-0.72154707,-0.72154707,-0.5123117,-0.5177388,-1.4650178,-2.8871346,-2.7737136,-0.2888069,-0.45422247,-21.425455,-27.631021,-0.45422247,-0.45422247,-0.45422247,-0.2888069,-0.2929598,-1.3257256,-2.8087583,-2.3999511823709234,-3.523503962767851,-0.4290034442806435,-0.6820443237681025,-2.137439189851818,-2.3274288793822224,-3.4915231870535024,-0.30259152290972735,-0.5297479707933661,-2.0810122028473135
pdac.c75ad7b1858550227b107fd55bda1f2da1068ee58b30ea83d4bc34252db8ef95,-3.3898816,-0.4995099,-0.5875039,-24.068731,-27.631021,-0.5875039,-0.5875039,-0.5875039,-0.4995099,-0.49951032,-1.7805898,-6.2572756,-3.3898625,-0.49949062,-0.58749384,-23.888542,-27.631021,-0.58749384,-0.58749384,-0.58749384,-0.49949062,-0.49950108,-1.7805848,-5.176142,-3.3893757,-0.49900398,-0.5869836,-23.924816,-27.631021,-0.5869836,-0.5869836,-0.5869836,-0.49900398,-0.4990094,-1.7801846,-5.3937874,-2.8787315,0.011640271,-0.18189697,-23.653572,-27.631021,-0.18189697,-0.18189697,-0.18189697,0.01164027,0.011557742,-0.9541097,-3.7663298,-2.8777978,0.012574034,-0.1808866,-23.68979,-27.631021,-0.1808866,-0.1808866,-0.1808866,0.012574034,0.012531152,-0.9532045,-3.983639,-0.5874938399747086,-0.5875038999588633,-0.18088659996830778,-0.1818969699682838,-0.586983599969102,-0.587493839961297,-0.5875038999613009,-0.14966333514005903,-0.14750183584216564,-0.5869835999613073
pdac.ce33d1fe5f894a7e78479a178311391738280d30da5a1ab7ba60f0bcd80ce99e,-8.161826,-5.6769195,-6.059762,-24.099363,-27.631021,-6.059762,-6.059762,-6.059762,-5.6769195,-5.6769195,-6.4410677,-13.504385,-7.5160985,-5.031192,-5.5260806,-23.984015,-27.631021,-5.5260806,-5.5260806,-5.5260806,-5.031192,-5.031192,-5.7489777,-13.042992,-7.683738,-5.1988316,-5.8365808,-24.008118,-27.631021,-5.8365808,-5.8365808,-5.8365808,-5.1988316,-5.1988316,-5.893604,-13.13941,-5.792227,-3.3073204,-3.971117,-23.692669,-27.631021,-3.971117,-3.971117,-3.971117,-3.3073204,-3.3073204,-4.000911,-11.877615,-5.914198,-3.4292915,-3.9431062,-23.716204,-27.631021,-3.9431062,-3.9431062,-3.9431062,-3.4292915,-3.4292915,-4.142111,-11.971747,-5.290533879910907,-5.881755629417096,-3.7366602529114643,-3.6491043806330854,-5.518482883294389,-5.072432407952091,-5.708823103896716,-3.472109463827657,-3.362636679008156,-5.2519775326109475
pdac.ce4af8f1a2aa7960447bd3c4fea4740dd58a1c46f627a1dd7ff3ca731adce1ed,-5.3478465,-1.3588624,-2.214962,-22.540165,-27.631021,-2.214962,-2.7698665,-2.981308,-1.3757701,-1.9300674,-2.7698665,-2.981308,-5.333809,-1.3448249,-2.2052698,-22.475163,-27.631021,-2.2052698,-2.7650254,-2.9782507,-1.3694179,-1.9227717,-2.7650254,-2.9782507,-5.377527,-1.3885434,-2.2544804,-22.510115,-27.631021,-2.2544804,-2.7907376,-2.995649,-1.4020939,-1.9602096,-2.7907376,-2.995649,-3.9017243,0.087259814,-0.8819371,-22.125113,-27.631021,-0.8819371,-1.3215232,-1.5598563,0.046504825,-0.5347182,-1.3215232,-1.5598563,-3.921298,0.06768602,-0.88654107,-22.144804,-27.631021,-0.88654107,-1.323435,-1.5609342,0.039218016,-0.5377397,-1.323435,-1.5609342,-1.5423391304654677,-1.492091467360673,-0.30634207067475705,-0.4053612844514072,-1.55776743849675,-1.3607590812170551,-1.374716045258117,-0.1502775017484677,-0.15203888271257687,-1.4045793040877985
pdac.ce8673feaac156cf0af0decc0ac8787e47e5274ff65f0ba0cf24ee6ba1e35c26,-3.832949,0.6668609,-0.48574257,-22.16804,-27.631021,-0.48574257,-0.66817963,-1.2465967,0.6313779,0.041517712,-0.66817963,-0.92500687,-3.7601092,0.7397006,-0.49240085,-22.037777,-27.631021,-0.49240085,-0.67614913,-1.244888,0.6909844,0.0337856,-0.67614913,-0.925701,-3.7827973,0.71701247,-0.4976499,-22.052462,-27.631021,-0.4976499,-0.6803013,-1.3044566,0.67060155,0.029434731,-0.6803013,-0.9694528,-2.7052984,1.7945113,-0.14514229,-21.658676,-27.631021,-0.14514229,-0.22196144,-0.3808503,1.6964743,0.47413343,-0.22196144,-0.27770293,-2.6998868,1.799923,-0.13520642,-21.667286,-27.631021,-0.13520642,-0.2107541,-0.3912323,1.7055138,0.4852441,-0.2107541,-0.2797378,-0.4924008499699515,-0.48574256997091836,-0.1352064199518132,-0.14514228995166376,-0.49764989996974246,-0.4924008499645396,-0.4857425699668275,-0.13520641997215305,-0.13991408203122424,-0.49764989996504144
pdac.cff00c9edd6ff1b643a16b911fb842482216fda37ba00d5570ccff36c77f9b5b,-5.2039003,-2.0258465,-2.8856668,-23.809053,-27.631021,-2.8856668,-2.8856668,-2.9206896,-2.0258465,-2.2269292,-2.9206896,-3.1914139,-5.181617,-2.0035632,-2.8850539,-23.66651,-27.631021,-2.8850539,-2.8850539,-2.9203176,-2.0035632,-2.226549,-2.9203176,-3.1910245,-5.2153044,-2.0372505,-2.9045837,-23.753815,-27.631021,-2.9045837,-2.9045837,-2.9339955,-2.0372505,-2.2404158,-2.9339955,-3.2050445,-3.88818,-0.7101262,-1.6087437,-23.445967,-27.631021,-1.6087437,-1.6087437,-1.6469574,-0.7101262,-0.9530803,-1.6469574,-1.8859266,-3.8968694,-0.71881557,-1.6007224,-23.529905,-27.631021,-1.6007224,-1.6007224,-1.6339326,-0.71881557,-0.9402341,-1.6339326,-1.8730168,-2.3142892428448523,-2.327968003763709,-1.0839185678289354,-1.075982286415456,-2.3480547552199784,-2.0402920276276966,-2.0616721765898225,-0.7555616563357113,-0.7475686244898163,-2.0733894409808613
pdac.d07def8a4fa0912c958313a7cb3be7da9b8cd74cce87bb85ba511eb47c22cc0b,-4.666359,-0.6773751,-1.2315838,-21.865164,-27.631021,-1.2315838,-1.543556,-2.2324378,-0.68332714,-0.802515,-1.543556,-2.2324378,-4.5807576,-0.5917737,-1.2371196,-21.667536,-27.631021,-1.2371196,-1.5439993,-2.2615366,-0.60969687,-0.80448556,-1.5439993,-2.2615366,-4.187167,-0.19818288,-0.5528582,-21.676414,-27.631021,-0.5528582,-1.1956339,-2.068843,-0.20890622,-0.3087377,-1.1956339,-2.068843,-3.7354407,0.25354347,-0.84462315,-21.266674,-27.631021,-0.84462315,-0.9145031,-1.398083,0.20829676,-0.21891633,-0.9145031,-1.398083,-3.5177445,0.47123948,-0.29357234,-21.267246,-27.631021,-0.29357234,-0.562738,-1.1391859,0.4267323,0.16620512,-0.562738,-1.1391859,-1.1987499142722355,-1.2305257846169155,-0.2920734222576413,-0.40170907060126265,-0.5528581999561302,-0.6503364112870691,-0.6876381563225753,-0.1496932162627836,-0.15100941157351735,-0.5528581999594749
pdac.d135322dce63dd6f859f4d3e1a489615974ba3a0b9bc68143b707a09577cdab8,-5.3995514,-1.6618814,-2.096864,-23.357145,-27.631021,-2.096864,-2.096864,-3.2690136,-1.6618814,-1.8715087,-2.7845063,-3.2690136,-5.08032,-1.3426503,-1.7624615,-23.219028,-27.631021,-1.7624615,-1.7624615,-3.0162048,-1.3426503,-1.5980232,-2.6233985,-3.0162048,-4.8515577,-1.113888,-1.4724654,-23.202778,-27.631021,-1.4724654,-1.4724654,-2.8697731,-1.113888,-1.3465185,-2.4765956,-2.8697731,-3.8849916,-0.14732198,-0.8907905,-22.89851,-27.631021,-0.8907905,-0.8907905,-1.6416881,-0.14732198,-0.57264596,-1.3817723,-1.6416881,-3.693878,0.043791678,-0.6001041,-22.881947,-27.631021,-0.6001041,-0.6001041,-1.4915229,0.043791678,-0.35014796,-1.229549,-1.4915229,-1.5358114869472814,-1.8006986437393468,-0.3047417681337594,-0.500812916931879,-1.270957229973095,-1.3526457999976809,-1.6722382292001474,-0.1501968739112594,-0.16512736967992342,-1.1224255584447178
pdac.d16043fb89bf4128316d8ad14f39a3778220c240ddc07762a8670b0fa8e7f9d7,-5.1780987,-1.3068978,-1.8624613,-22.800459,-27.631021,-1.8624613,-1.8624613,-3.0170746,-1.3068978,-1.58215,-2.4266748,-3.0170746,-5.0225067,-1.1513059,-1.8628695,-22.755463,-27.631021,-1.8628695,-1.8628695,-2.6211932,-1.1513059,-1.5825557,-2.4270778,-2.6211932,-5.178351,-1.30715,-2.1023734,-22.77393,-27.631021,-2.1023734,-2.1023734,-2.7825558,-1.30715,-1.7647561,-2.5585177,-2.7825558,-3.489317,0.3818841,-0.8611291,-22.404366,-27.631021,-0.8611291,-0.8611291,-1.120405,0.3818841,-0.18235739,-0.8756094,-1.120405,-3.4826891,0.388512,-0.85171777,-22.401491,-27.631021,-0.85171777,-0.85171777,-1.1148529,0.388512,-0.17863268,-0.8719852,-1.1148529,-1.3632741140926452,-1.438255706124746,-0.30072319538668846,-0.40033702031662854,-1.4917075164580638,-1.1661301705487666,-1.31847189829731,-0.1500668629852499,-0.15057823757773953,-1.3237172271064859
pdac.d3f24b198fa2a34dd906f2b53d2fc8ad517a8a3e3530812d26325a7df6ddd559,-7.6720743,-4.0885553,-4.841534,-23.543488,-27.631021,-4.841534,-4.841534,-5.261879,-4.0885553,-4.482872,-5.261879,-5.540184,-6.179364,-2.5958452,-2.992254,-23.283285,-27.631021,-2.992254,-2.992254,-3.8585644,-2.5958452,-2.8294377,-3.8585644,-4.367424,-6.3683786,-2.7848594,-3.4470437,-23.268608,-27.631021,-3.4470437,-3.4470437,-4.0755653,-2.7848594,-3.1966789,-4.0755653,-4.4034176,-4.389599,-0.8060796,-1.4328791,-22.904379,-27.631021,-1.4328791,-1.4328791,-1.8547046,-0.8060796,-1.0751086,-1.8547046,-2.4296575,-4.5238814,-0.9403625,-1.8876586,-22.889698,-27.631021,-1.8876586,-1.8876586,-2.0717006,-0.9403625,-1.3617123,-2.0717006,-2.4640331,-2.7847400360798904,-4.259345819721643,-1.307712733042328,-1.140977998614804,-2.9658091613250566,-2.6068564673689805,-4.1094715304297935,-0.9666763135612759,-0.823490691249518,-2.803253560124346
pdac.d493eb2bf0244500b9f846c4f95ed269b7803481862af70f23187888ddf36720,-5.1763983,-1.592879,-2.5541341,-21.99832,-27.631021,-2.5541341,-2.5541341,-2.5819414,-1.592879,-1.8884076,-2.5819414,-2.8882225,-4.788773,-1.2052541,-2.3644328,-21.771975,-27.631021,-2.3644328,-2.3644328,-2.433648,-1.2052541,-1.7381074,-2.433648,-2.485076,-4.439271,-0.85575217,-1.6377401,-21.773943,-27.631021,-1.6377401,-1.6377401,-2.0002606,-0.85575217,-1.2427937,-2.0002606,-2.1595526,-3.3049102,0.27860892,-0.7799597,-21.379953,-27.631021,-0.7799597,-0.7799597,-0.8476738,0.27860892,-0.15223578,-0.8476738,-1.0706785,-3.046972,0.53654695,-0.52651405,-21.380922,-27.631021,-0.52651405,-0.52651405,-0.6581795,0.53654695,0.04361063,-0.6581795,-0.73382884,-1.486765272447908,-1.8299379259010466,-0.29897906834117216,-0.4007793467749776,-1.1015907241984944,-1.237453495452547,-1.6195805599344757,-0.1498814240998551,-0.15077411950235803,-0.953748466003107
pdac.d66b216c56e88016d492434f911f75ca8231ae5e2f72647acb0ce719e6bbc705,-4.1035724,-0.36590248,-0.49761036,-20.62856,-27.631021,-0.49761036,-0.49761036,-2.8777995,-0.3666964,-0.38592142,-1.5654471,-2.8777995,-3.8834655,-0.1457959,-0.4976404,-20.051056,-27.631021,-0.4976404,-0.4976404,-1.7358539,-0.15119486,-0.3100126,-1.2866478,-1.7358539,-4.0203815,-0.2827116,-0.5036078,-20.154066,-27.631021,-0.5036078,-0.5036078,-2.0785625,-0.28840214,-0.39192742,-1.5714849,-2.0785625,-2.892017,0.84565276,-0.14955303,-19.429527,-27.631021,-0.14955303,-0.14955303,-0.6099213,0.8293377,0.4354027,-0.26431525,-0.6099213,-3.2473927,0.49027702,-0.14805172,-19.531319,-27.631021,-0.14805172,-0.14805172,-0.9476138,0.46680808,0.12687781,-0.72336584,-0.9476138,-0.49764039996097487,-0.49761035995421266,-0.14805171996493804,-0.14955302996348457,-0.5036077999573376,-0.49764039996001513,-0.49761035997006453,-0.14799940468293543,-0.14176628488243365,-0.5036077999748967
pdac.d9550f7e7926057cc500e95785984b456fbc8f1eba5db3b2178f722fc47aefd5,-6.4164877,-2.8329685,-2.9823523,-24.030767,-27.631021,-2.9823523,-2.9823523,-4.2807465,-2.8329685,-2.9104853,-4.2807465,-4.949609,-5.6483326,-2.0648139,-2.3038464,-23.867184,-27.631021,-2.3038464,-2.3038464,-3.2769277,-2.0648139,-2.1703465,-3.2769277,-3.8416789,-5.385683,-1.8021642,-1.9686189,-23.832008,-27.631021,-1.9686189,-1.9686189,-3.3350523,-1.8021642,-1.9056134,-3.3350523,-3.8892038,-4.5774593,-0.99394023,-1.3564861,-23.626822,-27.631021,-1.3564861,-1.3564861,-2.1404362,-0.99394023,-1.1671207,-2.1404362,-2.6286411,-4.3339796,-0.7504604,-1.0210387,-23.59163,-27.631021,-1.0210387,-1.0210387,-2.1781971,-0.7504604,-0.92678934,-2.1781971,-2.6760929,-2.2169121124925226,-2.9153365611071043,-0.9568949294257738,-1.2462367652584654,-1.910922437404369,-2.071453736575883,-2.8371180873415254,-0.7579765059355107,-1.0040109436283902,-1.8067879924225219
pdac.d9bf059fcc5f0531aea48cf896707caf102132bd1170155bb0fc068033bd4b83,-6.9137974,-5.122038,-5.122038,-23.879524,-27.631021,-5.122038,-5.122038,-5.122038,-5.122038,-5.122038,-16.37653,-20.128027,-6.9138174,-5.122058,-5.122058,-23.879528,-27.631021,-5.122058,-5.122058,-5.122058,-5.122058,-5.122058,-16.37654,-20.128033,-6.9137974,-5.122038,-5.122038,-23.879524,-27.631021,-5.122038,-5.122038,-5.122038,-5.122038,-5.122038,-16.37653,-20.128027,-5.5399427,-3.7481835,-3.7481835,-23.650549,-27.631021,-3.7481835,-3.7481835,-3.7481835,-3.7481835,-3.7481835,-15.689603,-19.670076,-5.5394125,-3.7476532,-3.7476532,-23.65046,-27.631021,-3.7476532,-3.7476532,-3.7476532,-3.7476532,-3.7476532,-15.689338,-19.669899,-5.122058,-5.122038,-3.7476532,-3.7481835,-5.122038,-5.1220579993449995,-5.122037999345013,-3.747653199867433,-3.7481834998673627,-5.122037999345013
pdac.da3d5f2ad8e138add91b10ff3f6c4da34cc406cfa6b8c1aabb4155fadfd42ed0,-3.9974103,-0.00842611,-0.9952618,-21.009138,-27.631021,-0.9952618,-1.203357,-1.3104293,-0.0162332,-0.48871243,-1.203357,-1.3104293,-3.9531245,0.03585965,-0.99500775,-20.681276,-27.631021,-0.99500775,-1.2385828,-1.3436831,0.015156392,-0.51606,-1.2385828,-1.3436831,-3.9885988,0.000385268,-1.0601168,-20.809881,-27.631021,-1.0601168,-1.2366453,-1.3221524,-0.016863728,-0.52799726,-1.2366453,-1.3221524,-2.8555574,1.1334268,-0.36670512,-20.202164,-27.631021,-0.36670512,-0.4039929,-0.5036912,1.0896877,0.2898493,-0.4039929,-0.5036912,-2.9606843,1.0282998,-0.35098055,-20.323006,-27.631021,-0.35098055,-0.39055586,-0.4511026,0.9975672,0.3033742,-0.39055586,-0.4511026,-0.9950077499536247,-0.9952617999543818,-0.2959323509677908,-0.36643831354215006,-1.0601167999517616,-0.6499125377948206,-0.6498164077287776,-0.14962812437868106,-0.14702519107780954,-0.9464139894911114
pdac.dc35a17afb2a6800fc091e70888a215ca57f20743bc2613afb9c972651be3697,-6.0502872,-2.8722334,-3.537368,-22.25823,-27.631021,-3.537368,-3.537368,-3.7938757,-2.8722334,-3.0681849,-3.7938757,-4.210484,-5.915168,-2.7371137,-3.450102,-21.983814,-27.631021,-3.450102,-3.450102,-3.7503982,-2.7371137,-3.012824,-3.7503982,-4.181509,-5.4097295,-2.2316756,-2.6089268,-22.01921,-27.631021,-2.6089268,-2.6089268,-3.3321736,-2.2316756,-2.3975368,-3.3321736,-3.8054821,-4.533098,-1.3550445,-2.2759728,-21.592672,-27.631021,-2.2759728,-2.2759728,-2.4932692,-1.3550445,-1.7766967,-2.4932692,-2.7666285,-4.1481767,-0.9701229,-1.4347775,-21.627415,-27.631021,-1.4347775,-1.4347775,-2.071104,-0.9701229,-1.1878489,-2.071104,-2.4965389,-2.9727967988407977,-3.0840644586634935,-1.2620895976191964,-1.7217114537164053,-2.401610987502362,-2.766821479534589,-2.8999473692467417,-0.9894835136288624,-1.3934165378611696,-2.2473944091839693
pdac.dc690b750a880e149d84342fdd98d74403f5291f884527e304f67572a61c267c,-4.1013923,-0.5178732,-0.935754,-21.4097,-27.631021,-0.935754,-0.935754,-1.344493,-0.5178732,-0.5700394,-1.344493,-2.4361343,-4.0306983,-0.44717926,-0.93567336,-21.13071,-27.631021,-0.93567336,-0.93567336,-1.3435898,-0.44717926,-0.5694545,-1.3435898,-2.1194377,-3.9989393,-0.41542038,-0.9294336,-21.10529,-27.631021,-0.9294336,-0.9294336,-1.3384447,-0.41542038,-0.5638856,-1.3384447,-1.9533337,-3.0336683,0.54985064,-0.33061978,-20.65973,-27.631021,-0.33061978,-0.33061978,-0.55730414,0.54985064,0.16131887,-0.55730414,-0.91755205,-2.9804382,0.60308075,-0.3218564,-20.633976,-27.631021,-0.3218564,-0.3218564,-0.5496356,0.60308075,0.16923201,-0.5496356,-0.7490816,-0.9356733599688729,-0.9357539999717511,-0.29573750627033246,-0.33061976460874576,-0.9294335999633265,-0.6500546286537636,-0.65026770778872,-0.14969291402141632,-0.14777283105456035,-0.9294306417379771
pdac.dd03b1c5c91672dca6dc0fbe71d8cc0ab14b32ddea9e9eb62c43e45be738eccc,-10.435608,-7.950701,-8.135668,-24.514603,-27.631021,-8.135668,-8.135668,-8.135668,-7.950701,-7.950701,-8.932503,-15.165342,-7.9171443,-5.4322376,-5.6044497,-24.099234,-27.631021,-5.6044497,-5.6044497,-5.6044497,-5.4322376,-5.4322376,-6.4402933,-13.50387,-8.848198,-6.3632913,-6.812133,-24.208565,-27.631021,-6.812133,-6.812133,-6.812133,-6.3632913,-6.3632913,-7.0962753,-13.941191,-6.2253065,-3.7404,-4.226983,-23.769283,-27.631021,-4.226983,-4.226983,-4.226983,-3.7404,-3.7404,-4.4605885,-12.184066,-6.858555,-4.373648,-4.7984543,-23.87861,-27.631021,-4.7984543,-4.7984543,-4.7984543,-4.373648,-4.373648,-5.11656,-12.621381,-5.558581974486435,-8.068160184225484,-4.651427491869509,-4.039514034889757,-6.6008522915032675,-5.446588712290021,-7.966115166008829,-4.409048771472463,-3.7809487414800644,-6.4006950706115315
pdac.df7486a2985c1e9c2c3adb3a09915384cf2087e92c968096d2c1a5c34f18751a,-7.9515605,-6.159801,-6.159801,-24.052485,-27.631021,-6.159801,-6.159801,-6.159801,-6.159801,-6.159801,-16.89541,-20.473948,-7.114032,-5.3222723,-5.3222723,-23.912897,-27.631021,-5.3222723,-5.3222723,-5.3222723,-5.3222723,-5.3222723,-16.476646,-20.19477,-7.1202626,-5.328503,-5.328503,-23.913935,-27.631021,-5.328503,-5.328503,-5.328503,-5.328503,-5.328503,-16.479763,-20.196848,-5.7391768,-3.9474175,-3.9474175,-23.683754,-27.631021,-3.9474175,-3.9474175,-3.9474175,-3.9474175,-3.9474175,-15.78922,-19.736486,-5.745408,-3.9536486,-3.9536486,-23.684793,-27.631021,-3.9536486,-3.9536486,-3.9536486,-3.9536486,-3.9536486,-15.7923355,-19.738564,-5.3222723,-6.159801,-3.9536486,-3.9474175,-5.328503,-5.322272299173136,-6.159800998058591,-3.95364859980996,-3.9474174998111407,-5.328502999167969
pdac.e1a8ef1efe9d201a3821665de4a10536dbf1a07c8b9756e6ca290f9e49c95dcb,-5.6295624,-1.5352178,-2.8132539,-21.094326,-27.631021,-2.8132539,-2.8595898,-2.9178011,-1.567398,-2.1653695,-2.8595898,-2.9178011,-5.536339,-1.441994,-2.9473557,-20.85623,-27.631021,-2.9473557,-2.9520912,-2.9582138,-1.5322452,-2.2589328,-2.9520912,-2.9582138,-5.525717,-1.431372,-2.8579552,-20.8813,-27.631021,-2.8579552,-2.8875723,-2.9918005,-1.5154738,-2.1939864,-2.8875723,-2.9918005,-3.8628511,0.23149359,-1.3960693,-20.262728,-27.631021,-1.3960693,-1.4200791,-1.5035511,0.07318356,-0.72664374,-1.4200791,-1.5035511,-3.7579596,0.3363851,-1.2537637,-20.277393,-27.631021,-1.2537637,-1.3214009,-1.3991872,0.21351983,-0.62596804,-1.3214009,-1.3991872,-1.6767414000409384,-1.720800765487195,-0.3015701039733289,-0.4045734772666369,-1.6259372152776863,-1.4670833009556388,-1.5565183800943847,-0.15018650674285133,-0.15213548925562553,-1.4551484598313238
