ranked_position,selected_rank,disposition,representative_system_id,regime_idx,param_idx,mn_idx,geometry_idx,d_pos,d_neg,steepness_pos,steepness_neg,M,N,roc_auc,pr_auc
210,,after_candidate_limit,,1428,57,3,57,13.89,12.5,0.5,1.38,1,8,0.9583143540669856,0.5112122838205231
211,,after_candidate_limit,,1725,69,0,69,13.89,4.17,3,4.5,1,1,0.9524703349282296,0.5112003240405101
212,,after_candidate_limit,,1476,59,1,59,13.89,12.5,1.33,2,1,2,0.9529177033492823,0.5111636209557011
213,,after_candidate_limit,,1650,66,0,66,13.89,4.17,1.33,2,1,1,0.9538028708133971,0.5111257441354022
214,,after_candidate_limit,,2731,109,6,109,15,9,1.33,3.67,2,2,0.9457698564593301,0.5109317936066926
215,,after_candidate_limit,,1700,68,0,68,13.89,4.17,2.17,3.25,1,1,0.952744019138756,0.5108741694176744
216,,after_candidate_limit,,2130,85,5,85,15,13.5,0.5,1.38,2,1,0.9416468899521531,0.5106008724350705
217,,after_candidate_limit,,575,23,0,23,11.67,7,0.5,2,1,1,0.9518947368421052,0.5102564558979591
218,,after_candidate_limit,,2706,108,6,108,15,9,1.33,2,2,2,0.9456985645933015,0.510085747812592
219,,after_candidate_limit,,1675,67,0,67,13.89,4.17,1.33,3.67,1,1,0.9538153110047847,0.5100668427769106
220,,after_candidate_limit,,1453,58,3,58,13.89,12.5,0.5,2,1,8,0.9582377990430622,0.5098054834893141
221,,after_candidate_limit,,2107,84,7,84,15,13.5,0.5,0.75,2,3,0.9494411483253589,0.5097995086615525
222,,after_candidate_limit,,2456,98,6,98,15,6.75,0.5,0.75,2,2,0.9530306220095693,0.5096349837211007
223,,after_candidate_limit,,1502,60,2,60,13.89,12.5,1.33,3.67,1,3,0.9532861244019138,0.5094217018752543
224,,after_candidate_limit,,1527,61,2,61,13.89,12.5,2.17,3.25,1,3,0.9520765550239234,0.5093005050041619
225,,after_candidate_limit,,1552,62,2,62,13.89,12.5,3,4.5,1,3,0.9515827751196172,0.5089900452194898
226,,after_candidate_limit,,726,29,1,29,12.78,11.5,0.5,1.38,1,2,0.9558095693779904,0.5089119785083718
227,,after_candidate_limit,,875,35,0,35,12.78,3.83,0.5,0.75,1,1,0.9548334928229665,0.5088528973208425
228,,after_candidate_limit,,1477,59,2,59,13.89,12.5,1.33,2,1,3,0.9534545454545454,0.5088444867279702
229,,after_candidate_limit,,1626,65,1,65,13.89,4.17,0.5,2,1,2,0.9579942583732057,0.5084764353119123
230,,after_candidate_limit,,1805,72,5,72,13.89,6.25,0.5,2,2,1,0.9468555023923445,0.5084728404137523
231,,after_candidate_limit,,1576,63,1,63,13.89,4.17,0.5,0.75,1,2,0.9579435406698564,0.5082873491894442
232,,after_candidate_limit,,2481,99,6,99,15,6.75,0.5,1.38,2,2,0.9530224880382775,0.5082045848126813
233,,after_candidate_limit,,1601,64,1,64,13.89,4.17,0.5,1.38,1,2,0.9579679425837321,0.5081389918850365
234,,after_candidate_limit,,1226,49,1,49,12.78,7.67,0.5,0.75,1,2,0.9546966507177034,0.5080284062873565
235,,after_candidate_limit,,751,30,1,30,12.78,11.5,0.5,2,1,2,0.9556334928229665,0.5079546305664109
236,,after_candidate_limit,,2506,100,6,100,15,6.75,0.5,2,2,2,0.9529995215311005,0.5075739741710782
237,,after_candidate_limit,,1752,70,2,70,13.89,6.25,0.5,0.75,1,3,0.9578435406698564,0.5069614933857479
238,,after_candidate_limit,,1777,71,2,71,13.89,6.25,0.5,1.38,1,3,0.9578258373205741,0.5068956198311411
239,,after_candidate_limit,,1802,72,2,72,13.89,6.25,0.5,2,1,3,0.9578373205741627,0.5068411697093529
240,,after_candidate_limit,,2729,109,4,109,15,9,1.33,3.67,1,15,0.9581301435406698,0.5061242087389577
241,,after_candidate_limit,,2353,94,3,94,15,4.5,1.33,2,1,8,0.9581291866028708,0.5061230766354723
242,,after_candidate_limit,,2354,94,4,94,15,4.5,1.33,2,1,15,0.9581291866028708,0.5061230766354723
243,,after_candidate_limit,,2378,95,3,95,15,4.5,1.33,3.67,1,8,0.9581291866028708,0.5061230766354723
244,,after_candidate_limit,,2379,95,4,95,15,4.5,1.33,3.67,1,15,0.9581291866028708,0.5061230766354723
245,,after_candidate_limit,,2528,101,3,101,15,6.75,1.33,2,1,8,0.9581291866028708,0.5061230766354723
246,,after_candidate_limit,,2529,101,4,101,15,6.75,1.33,2,1,15,0.9581291866028708,0.5061230766354723
247,,after_candidate_limit,,2553,102,3,102,15,6.75,1.33,3.67,1,8,0.9581291866028708,0.5061230766354723
248,,after_candidate_limit,,2554,102,4,102,15,6.75,1.33,3.67,1,15,0.9581291866028708,0.5061230766354723
249,,after_candidate_limit,,2704,108,4,108,15,9,1.33,2,1,15,0.9581291866028708,0.5061230766354723
250,,after_candidate_limit,,701,28,1,28,12.78,11.5,0.5,0.75,1,2,0.9559502392344498,0.5061024534164427
251,,after_candidate_limit,,1501,60,1,60,13.89,12.5,1.33,3.67,1,2,0.9523511961722488,0.5057995633252198
252,,after_candidate_limit,,2403,96,3,96,15,4.5,2.17,3.25,1,8,0.957600956937799,0.5057497448153911
253,,after_candidate_limit,,2404,96,4,96,15,4.5,2.17,3.25,1,15,0.957600956937799,0.5057497448153911
254,,after_candidate_limit,,2578,103,3,103,15,6.75,2.17,3.25,1,8,0.957600956937799,0.5057497448153911
255,,after_candidate_limit,,2579,103,4,103,15,6.75,2.17,3.25,1,15,0.957600956937799,0.5057497448153911
256,,after_candidate_limit,,2754,110,4,110,15,9,2.17,3.25,1,15,0.957600956937799,0.5057497448153911
257,,after_candidate_limit,,2428,97,3,97,15,4.5,3,4.5,1,8,0.9572918660287081,0.5055799250744947
258,,after_candidate_limit,,2429,97,4,97,15,4.5,3,4.5,1,15,0.9572918660287081,0.5055799250744947
259,,after_candidate_limit,,2603,104,3,104,15,6.75,3,4.5,1,8,0.9572918660287081,0.5055799250744947
260,,after_candidate_limit,,2604,104,4,104,15,6.75,3,4.5,1,15,0.9572918660287081,0.5055799250744947
261,,after_candidate_limit,,2779,111,4,111,15,9,3,4.5,1,15,0.9572918660287081,0.5055799250744947
262,,after_candidate_limit,,2077,83,2,83,13.89,8.33,3,4.5,1,3,0.9521287081339713,0.5053608403236372
263,,after_candidate_limit,,2782,111,7,111,15,9,3,4.5,2,3,0.9437172248803828,0.5052875672796836
264,,after_candidate_limit,,2131,85,6,85,15,13.5,0.5,1.38,2,2,0.9462086124401914,0.5050189205787191
265,,after_candidate_limit,,2703,108,3,108,15,9,1.33,2,1,8,0.9580244019138756,0.5049210579996021
266,,after_candidate_limit,,2728,109,3,109,15,9,1.33,3.67,1,8,0.9580244019138756,0.5049210579996021
267,,after_candidate_limit,,2778,111,3,111,15,9,3,4.5,1,8,0.9572043062200957,0.5047428375202615
268,,after_candidate_limit,,2052,82,2,82,13.89,8.33,2.17,3.25,1,3,0.9523722488038278,0.5046860328944841
269,,after_candidate_limit,,2753,110,3,110,15,9,2.17,3.25,1,8,0.9575076555023924,0.5046532263393531
270,,after_candidate_limit,,1526,61,1,61,13.89,12.5,2.17,3.25,1,2,0.9509674641148326,0.5044380832631788
271,,after_candidate_limit,,2686,107,11,107,15,9,0.5,2,3,2,0.9407205741626794,0.504416917791642
272,,after_candidate_limit,,2661,106,11,106,15,9,0.5,1.38,3,2,0.9406947368421053,0.504153064739277
273,,after_candidate_limit,,1276,51,1,51,12.78,7.67,0.5,2,1,2,0.9547607655502393,0.5041258871731444
274,,after_candidate_limit,,2155,86,5,86,15,13.5,0.5,2,2,1,0.9397703349282297,0.5041247883263158
275,,after_candidate_limit,,2132,85,7,85,15,13.5,0.5,1.38,2,3,0.9489531100478469,0.5040588713626304
276,,after_candidate_limit,,1251,50,1,50,12.78,7.67,0.5,1.38,1,2,0.9547157894736842,0.5037259141837102
277,,after_candidate_limit,,2027,81,2,81,13.89,8.33,1.33,3.67,1,3,0.9533866028708134,0.5036932378495891
278,,after_candidate_limit,,900,36,0,36,12.78,3.83,0.5,1.38,1,1,0.9545789473684211,0.50344459238377
279,,after_candidate_limit,,2636,105,11,105,15,9,0.5,0.75,3,2,0.9406679425837321,0.5034082802549499
280,,after_candidate_limit,,2002,80,2,80,13.89,8.33,1.33,2,1,3,0.953321052631579,0.5032178398520546
281,,after_candidate_limit,,1901,76,1,76,13.89,6.25,3,4.5,1,2,0.9521746411483254,0.50320426197109
282,,after_candidate_limit,,1230,49,5,49,12.78,7.67,0.5,0.75,2,1,0.9375818181818182,0.5031684137094288
283,,after_candidate_limit,,2757,110,7,110,15,9,2.17,3.25,2,3,0.9438038277511962,0.5031465591264122
284,,after_candidate_limit,,727,29,2,29,12.78,11.5,0.5,1.38,1,3,0.9550373205741627,0.503059964965521
285,,after_candidate_limit,,1876,75,1,75,13.89,6.25,2.17,3.25,1,2,0.9524593301435407,0.5029619130830314
286,,after_candidate_limit,,1551,62,1,62,13.89,12.5,3,4.5,1,2,0.950311004784689,0.5029597793422825
287,,after_candidate_limit,,752,30,2,30,12.78,11.5,0.5,2,1,3,0.9549827751196173,0.5027858987193368
288,,after_candidate_limit,,2285,91,10,91,15,4.5,0.5,0.75,3,1,0.9404019138755981,0.5027097024924465
289,,after_candidate_limit,,1577,63,2,63,13.89,4.17,0.5,0.75,1,3,0.9576263157894737,0.5026539851650579
290,,after_candidate_limit,,1627,65,2,65,13.89,4.17,0.5,2,1,3,0.9576105263157895,0.5026483536905881
291,,after_candidate_limit,,1602,64,2,64,13.89,4.17,0.5,1.38,1,3,0.9576057416267942,0.5025041753899555
292,,after_candidate_limit,,1826,73,1,73,13.89,6.25,1.33,2,1,2,0.9534755980861244,0.5023233083421927
293,,after_candidate_limit,,1475,59,0,59,13.89,12.5,1.33,2,1,1,0.9511846889952154,0.5022624555148978
294,,after_candidate_limit,,1404,56,4,56,13.89,12.5,0.5,0.75,1,15,0.957723923444976,0.50225692234515
295,,after_candidate_limit,,1454,58,4,58,13.89,12.5,0.5,2,1,15,0.9577416267942583,0.502171551861921
296,,after_candidate_limit,,1851,74,1,74,13.89,6.25,1.33,3.67,1,2,0.9534971291866029,0.502083034514173
297,,after_candidate_limit,,1429,57,4,57,13.89,12.5,0.5,1.38,1,15,0.9577124401913876,0.5020178476328911
298,,after_candidate_limit,,925,37,0,37,12.78,3.83,0.5,2,1,1,0.9545751196172249,0.50195263634283
299,,after_candidate_limit,,1405,56,5,56,13.89,12.5,0.5,0.75,2,1,0.9458909090909091,0.5016815006851034
300,,after_candidate_limit,,2281,91,6,91,15,4.5,0.5,0.75,2,2,0.9524478468899521,0.5016349668073145
301,,after_candidate_limit,,2732,109,7,109,15,9,1.33,3.67,2,3,0.9448770334928229,0.5014240725614307
302,,after_candidate_limit,,2331,93,6,93,15,4.5,0.5,2,2,2,0.9524985645933014,0.5013985891195716
303,,after_candidate_limit,,2306,92,6,92,15,4.5,0.5,1.38,2,2,0.9524708133971291,0.5013635111657911
304,,after_candidate_limit,,1935,77,10,77,13.89,8.33,0.5,0.75,3,1,0.9282976076555024,0.5011448231956663
305,,after_candidate_limit,,2157,86,7,86,15,13.5,0.5,2,2,3,0.9481406698564593,0.5011074219936487
306,,after_candidate_limit,,2030,81,5,81,13.89,8.33,1.33,3.67,2,1,0.9335129186602871,0.5009615331801163
307,,after_candidate_limit,,702,28,2,28,12.78,11.5,0.5,0.75,1,3,0.9552133971291866,0.5009565285455282
308,,after_candidate_limit,,2355,94,5,94,15,4.5,1.33,2,2,1,0.9449866028708134,0.5006941745310283
309,,after_candidate_limit,,2430,97,5,97,15,4.5,3,4.5,2,1,0.9436631578947369,0.5003843433513391
310,,after_candidate_limit,,2507,100,7,100,15,6.75,0.5,2,2,3,0.9523990430622009,0.5003330876909837
311,,after_candidate_limit,,2405,96,5,96,15,4.5,2.17,3.25,2,1,0.9438287081339712,0.5001717799186629
312,,after_candidate_limit,,2482,99,7,99,15,6.75,0.5,1.38,2,3,0.9523885167464115,0.5000757814272055
313,,after_candidate_limit,,2005,80,5,80,13.89,8.33,1.33,2,2,1,0.9334698564593301,0.5000377202287385
314,,after_candidate_limit,,0,0,0,0,11.67,10.5,0.5,0.75,1,1,0.9533588516746412,0.49987000337407395
315,,after_candidate_limit,,2707,108,7,108,15,9,1.33,2,2,3,0.9447904306220096,0.49977995730564073
316,,after_candidate_limit,,2457,98,7,98,15,6.75,0.5,0.75,2,3,0.9524071770334929,0.499633113811448
317,,after_candidate_limit,,1553,62,3,62,13.89,12.5,3,4.5,1,8,0.9518741626794258,0.4995428667159344
318,,after_candidate_limit,,2156,86,6,86,15,13.5,0.5,2,2,2,0.9448258373205741,0.499483571342871
319,,after_candidate_limit,,1931,77,6,77,13.89,8.33,0.5,0.75,2,2,0.9461454545454545,0.4993743828597513
320,,after_candidate_limit,,1726,69,1,69,13.89,4.17,3,4.5,1,2,0.9518191387559809,0.4993307921669257
321,,after_candidate_limit,,1580,63,5,63,13.89,4.17,0.5,0.75,2,1,0.9460794258373205,0.49902347194503116
322,,after_candidate_limit,,350,14,0,14,11.67,5.25,0.5,0.75,1,1,0.9510966507177033,0.49881992102579936
323,,after_candidate_limit,,1528,61,3,61,13.89,12.5,2.17,3.25,1,8,0.9521598086124402,0.4988125263592523
324,,after_candidate_limit,,1701,68,1,68,13.89,4.17,2.17,3.25,1,2,0.952088038277512,0.49876449563509845
325,,after_candidate_limit,,1956,78,6,78,13.89,8.33,0.5,1.38,2,2,0.9460727272727273,0.4986449675145279
326,,after_candidate_limit,,1478,59,3,59,13.89,12.5,1.33,2,1,8,0.9532803827751196,0.498530334901213
327,,after_candidate_limit,,1503,60,3,60,13.89,12.5,1.33,3.67,1,8,0.9532028708133972,0.4983259823461652
328,,after_candidate_limit,,2785,111,10,111,15,9,3,4.5,3,1,0.9253234449760765,0.4983200949048508
329,,after_candidate_limit,,1981,79,6,79,13.89,8.33,0.5,2,2,2,0.9460956937799043,0.49807925002476894
330,,after_candidate_limit,,2760,110,10,110,15,9,2.17,3.25,3,1,0.9258631578947368,0.49790997623556704
331,,after_candidate_limit,,1676,67,1,67,13.89,4.17,1.33,3.67,1,2,0.9531253588516746,0.4978992215838083
332,,after_candidate_limit,,2109,84,9,84,15,13.5,0.5,0.75,2,15,0.9522913875598086,0.4978790945236897
333,,after_candidate_limit,,2380,95,5,95,15,4.5,1.33,3.67,2,1,0.944911961722488,0.49787195794415634
334,,after_candidate_limit,,2710,108,10,108,15,9,1.33,2,3,1,0.9271320574162679,0.49783679427862115
335,,after_candidate_limit,,1280,51,5,51,12.78,7.67,0.5,2,2,1,0.9376076555023923,0.4978124280461158
336,,after_candidate_limit,,1255,50,5,50,12.78,7.67,0.5,1.38,2,1,0.9375674641148325,0.49771559297559986
337,,after_candidate_limit,,1651,66,1,66,13.89,4.17,1.33,2,1,2,0.9530928229665072,0.49760678915472645
338,,after_candidate_limit,,2610,104,10,104,15,6.75,3,4.5,3,1,0.9249167464114832,0.4975486670356169
339,,after_candidate_limit,,2735,109,10,109,15,9,1.33,3.67,3,1,0.9271377990430621,0.49750879131057973
340,,after_candidate_limit,,1902,76,2,76,13.89,6.25,3,4.5,1,3,0.9516296650717704,0.4974894723321986
341,,after_candidate_limit,,2159,86,9,86,15,13.5,0.5,2,2,15,0.9522645933014354,0.49717597120764284
342,,after_candidate_limit,,2108,84,8,84,15,13.5,0.5,0.75,2,8,0.9522583732057416,0.4970295950268619
343,,after_candidate_limit,,1877,75,2,75,13.89,6.25,2.17,3.25,1,3,0.9519066985645933,0.49702282643307133
344,,after_candidate_limit,,2055,82,5,82,13.89,8.33,2.17,3.25,2,1,0.9300899521531101,0.49684896220186564
345,,after_candidate_limit,,2585,103,10,103,15,6.75,2.17,3.25,3,1,0.9253861244019139,0.4967583608577519
346,,after_candidate_limit,,2134,85,9,85,15,13.5,0.5,1.38,2,15,0.9522425837320574,0.49675238835439745
347,,after_candidate_limit,,1953,78,3,78,13.89,8.33,0.5,1.38,1,8,0.9574961722488038,0.49654511818191843
348,,after_candidate_limit,,1978,79,3,79,13.89,8.33,0.5,2,1,8,0.9574961722488038,0.49654511818191843
349,,after_candidate_limit,,1125,45,0,45,12.78,5.75,1.33,2,1,1,0.9478861244019139,0.49631801398492126
350,,after_candidate_limit,,2560,102,10,102,15,6.75,1.33,3.67,3,1,0.92667990430622,0.49610396601787443
351,,after_candidate_limit,,2310,92,10,92,15,4.5,0.5,1.38,3,1,0.9401626794258373,0.49610219373444536
352,,after_candidate_limit,,1852,74,2,74,13.89,6.25,1.33,3.67,1,3,0.9529349282296651,0.4960906782369775
353,,after_candidate_limit,,1928,77,3,77,13.89,8.33,0.5,0.75,1,8,0.9574885167464114,0.4960051125893515
354,,after_candidate_limit,,2535,101,10,101,15,6.75,1.33,2,3,1,0.9266516746411483,0.49594019661944344
355,,after_candidate_limit,,1827,73,2,73,13.89,6.25,1.33,2,1,3,0.952921052631579,0.49587058384731847
356,,after_candidate_limit,,1578,63,3,63,13.89,4.17,0.5,0.75,1,8,0.9574923444976077,0.4957411617359726
357,,after_candidate_limit,,1579,63,4,63,13.89,4.17,0.5,0.75,1,15,0.9574923444976077,0.4957411617359726
358,,after_candidate_limit,,1603,64,3,64,13.89,4.17,0.5,1.38,1,8,0.9574923444976077,0.4957411617359726
359,,after_candidate_limit,,1604,64,4,64,13.89,4.17,0.5,1.38,1,15,0.9574923444976077,0.4957411617359726
360,,after_candidate_limit,,1628,65,3,65,13.89,4.17,0.5,2,1,8,0.9574923444976077,0.4957411617359726
361,,after_candidate_limit,,1629,65,4,65,13.89,4.17,0.5,2,1,15,0.9574923444976077,0.4957411617359726
362,,after_candidate_limit,,1753,70,3,70,13.89,6.25,0.5,0.75,1,8,0.9574923444976077,0.4957411617359726
363,,after_candidate_limit,,1754,70,4,70,13.89,6.25,0.5,0.75,1,15,0.9574923444976077,0.4957411617359726
364,,after_candidate_limit,,1778,71,3,71,13.89,6.25,0.5,1.38,1,8,0.9574923444976077,0.4957411617359726
365,,after_candidate_limit,,1779,71,4,71,13.89,6.25,0.5,1.38,1,15,0.9574923444976077,0.4957411617359726
366,,after_candidate_limit,,1803,72,3,72,13.89,6.25,0.5,2,1,8,0.9574923444976077,0.4957411617359726
367,,after_candidate_limit,,1804,72,4,72,13.89,6.25,0.5,2,1,15,0.9574923444976077,0.4957411617359726
368,,after_candidate_limit,,1929,77,4,77,13.89,8.33,0.5,0.75,1,15,0.9574923444976077,0.4957411617359726
369,,after_candidate_limit,,1954,78,4,78,13.89,8.33,0.5,1.38,1,15,0.9574923444976077,0.4957411617359726
370,,after_candidate_limit,,1979,79,4,79,13.89,8.33,0.5,2,1,15,0.9574923444976077,0.4957411617359726
371,,after_candidate_limit,,2080,83,5,83,13.89,8.33,3,4.5,2,1,0.9291129186602871,0.49572938933736693
372,,after_candidate_limit,,1960,78,10,78,13.89,8.33,0.5,1.38,3,1,0.9281387559808613,0.4956788024864527
373,,after_candidate_limit,,1500,60,0,60,13.89,12.5,1.33,3.67,1,1,0.9504334928229665,0.4955870607161975
374,,after_candidate_limit,,2332,93,7,93,15,4.5,0.5,2,2,3,0.9520435406698564,0.4948666565927011
375,,after_candidate_limit,,2282,91,7,91,15,4.5,0.5,0.75,2,3,0.9520622009569378,0.4948309247704347
376,,after_candidate_limit,,1051,42,1,42,12.78,5.75,0.5,0.75,1,2,0.9541717703349283,0.49482547938343185
377,,after_candidate_limit,,2307,92,7,92,15,4.5,0.5,1.38,2,3,0.9520473684210526,0.4947008106129636
378,,after_candidate_limit,,2133,85,8,85,15,13.5,0.5,1.38,2,8,0.9522014354066985,0.4945646136953288
379,,after_candidate_limit,,2158,86,8,86,15,13.5,0.5,2,2,8,0.952166985645933,0.49449564913472727
380,,after_candidate_limit,,1150,46,0,46,12.78,5.75,1.33,3.67,1,1,0.9479339712918661,0.4943996253841033
381,,after_candidate_limit,,2335,93,10,93,15,4.5,0.5,2,3,1,0.9400827751196172,0.4942572089534009
382,,after_candidate_limit,,1525,61,0,61,13.89,12.5,2.17,3.25,1,1,0.9488382775119617,0.49425089195210936
383,,after_candidate_limit,,2606,104,6,104,15,6.75,3,4.5,2,2,0.9435004784688995,0.49424764981378594
384,,after_candidate_limit,,1985,79,10,79,13.89,8.33,0.5,2,3,1,0.9281081339712919,0.4940463364043351
385,,after_candidate_limit,,1175,47,0,47,12.78,5.75,2.17,3.25,1,1,0.9455244019138755,0.4939862324274519
386,,after_candidate_limit,,1200,48,0,48,12.78,5.75,3,4.5,1,1,0.9447023923444976,0.4939854642504143
387,,after_candidate_limit,,1727,69,2,69,13.89,4.17,3,4.5,1,3,0.9514153110047847,0.4935826818296868
388,,after_candidate_limit,,1076,43,1,43,12.78,5.75,0.5,1.38,1,2,0.9541545454545455,0.49357772050598
389,,after_candidate_limit,,2581,103,6,103,15,6.75,2.17,3.25,2,2,0.9436444976076555,0.4934495423925923
390,,after_candidate_limit,,1101,44,1,44,12.78,5.75,0.5,2,1,2,0.9541593301435407,0.4932754215725355
391,,after_candidate_limit,,1605,64,5,64,13.89,4.17,0.5,1.38,2,1,0.9458143540669857,0.493244704707007
392,,after_candidate_limit,,1702,68,2,68,13.89,4.17,2.17,3.25,1,3,0.9516827751196172,0.493014918967184
393,,after_candidate_limit,,2531,101,6,101,15,6.75,1.33,2,2,2,0.9447377990430622,0.4929272850274536
394,,after_candidate_limit,,1550,62,0,62,13.89,12.5,3,4.5,1,1,0.9482248803827751,0.49283448630649174
395,,after_candidate_limit,,1406,56,6,56,13.89,12.5,0.5,0.75,2,2,0.9458114832535885,0.4921995005118155
396,,after_candidate_limit,,25,1,0,1,11.67,10.5,0.5,1.38,1,1,0.952955023923445,0.4921515197923607
397,,after_candidate_limit,,1677,67,2,67,13.89,4.17,1.33,3.67,1,3,0.9527181818181818,0.49213713226413974
398,,after_candidate_limit,,1554,62,4,62,13.89,12.5,3,4.5,1,15,0.9514966507177034,0.4920488851739406
399,,after_candidate_limit,,375,15,0,15,11.67,5.25,0.5,1.38,1,1,0.9509033492822967,0.4918872457292121
400,,after_candidate_limit,,1652,66,2,66,13.89,4.17,1.33,2,1,3,0.9526971291866029,0.49167333104880423
401,,after_candidate_limit,,1529,61,4,61,13.89,12.5,2.17,3.25,1,15,0.9517842105263158,0.49165893035950575
402,,after_candidate_limit,,2556,102,6,102,15,6.75,1.33,3.67,2,2,0.9447172248803828,0.4914842235066654
403,,after_candidate_limit,,2687,107,12,107,15,9,0.5,2,3,3,0.9396741626794258,0.4913921220696458
404,,after_candidate_limit,,1630,65,5,65,13.89,4.17,0.5,2,2,1,0.9457588516746411,0.4913571685285272
405,,after_candidate_limit,,1479,59,4,59,13.89,12.5,1.33,2,1,15,0.9528090909090909,0.4910014970478333
406,,after_candidate_limit,,1277,51,2,51,12.78,7.67,0.5,2,1,3,0.9540775119617225,0.49097969568080474
407,,after_candidate_limit,,2662,106,12,106,15,9,0.5,1.38,3,3,0.9396196172248804,0.4905778891425971
408,,after_candidate_limit,,1504,60,4,60,13.89,12.5,1.33,3.67,1,15,0.9527966507177034,0.49051644893993046
409,,after_candidate_limit,,1252,50,2,50,12.78,7.67,0.5,1.38,1,3,0.9540875598086125,0.4904446124055541
410,,after_candidate_limit,,2431,97,6,97,15,4.5,3,4.5,2,2,0.9430794258373206,0.49026714531027143
411,,after_candidate_limit,,675,27,0,27,11.67,7,3,4.5,1,1,0.9314272727272728,0.4901904741050213
412,,after_candidate_limit,,1227,49,2,49,12.78,7.67,0.5,0.75,1,3,0.9540133971291866,0.49014283934470076
413,,after_candidate_limit,,625,25,0,25,11.67,7,1.33,3.67,1,1,0.938533014354067,0.489810722609529
414,,after_candidate_limit,,926,37,1,37,12.78,3.83,0.5,2,1,2,0.953888038277512,0.4897967638861317
415,,after_candidate_limit,,400,16,0,16,11.67,5.25,0.5,2,1,1,0.9508373205741627,0.48969436805337613
416,,after_candidate_limit,,876,35,1,35,12.78,3.83,0.5,0.75,1,2,0.9538387559808612,0.48940429201285085
417,,after_candidate_limit,,901,36,1,36,12.78,3.83,0.5,1.38,1,2,0.9538535885167464,0.4893454569964924
418,,after_candidate_limit,,50,2,0,2,11.67,10.5,0.5,2,1,1,0.9527846889952153,0.48922529970128964
419,,after_candidate_limit,,650,26,0,26,11.67,7,2.17,3.25,1,1,0.9337167464114833,0.4891808686253725
420,,after_candidate_limit,,2406,96,6,96,15,4.5,2.17,3.25,2,2,0.943221052631579,0.48909788943050325
421,,after_candidate_limit,,1760,70,10,70,13.89,6.25,0.5,0.75,3,1,0.927511004784689,0.4890531431793978
422,,after_candidate_limit,,2637,105,12,105,15,9,0.5,0.75,3,3,0.939643062200957,0.48897406702532165
